ordernumber,quantityordered,price_each,order_line_number,sales,order_date,days_since_lastorder,status,productline,msrp,product_code,customer_name,phone,address_line1,city,postal_code,country,contact_last_name,contact_first_name,dealsize
10414,41,? 118.83,12,"? 4,872.03",06-05-2020,997,on hold,vintage cars,? 136.00,S18_3140,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10207,25,? 157.49,11,"? 3,937.25",09-12-2018,1529,shipped,classic cars,? 169.00,S18_3232,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,medium
10414,48,? 121.01,14,"? 5,808.48",06-05-2020,1073,on hold,trains,? 100.00,S18_3259,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10264,48,? 54.71,3,"? 2,626.08",30-06-2019,1492,shipped,motorcycles,? 62.00,S18_3782,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10207,40,? 153.67,1,"? 6,146.80",09-12-2018,1742,shipped,classic cars,? 143.00,S18_4027,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,medium
10414,16,? 75.48,11,"? 1,207.68",06-05-2020,1291,on hold,vintage cars,? 87.00,S18_4522,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10207,47,? 141.66,16,"? 6,658.02",09-12-2018,1815,shipped,trucks and buses,? 121.00,S18_4600,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,medium
10264,20,? 120.53,2,"? 2,410.60",30-06-2019,1667,shipped,classic cars,? 148.00,S18_4721,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10207,49,? 46.82,4,"? 2,294.18",09-12-2018,1936,shipped,classic cars,? 57.00,S24_1444,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10243,33,? 29.54,1,? 974.82,26-04-2019,1898,shipped,vintage cars,? 33.00,S24_1937,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10414,23,? 145.01,10,"? 3,335.23",06-05-2020,1585,on hold,ships,? 122.00,S24_2011,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10207,46,? 148.24,12,"? 6,819.04",09-12-2018,2133,shipped,trucks and buses,? 127.00,S24_2300,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,medium
10264,37,? 65.10,6,"? 2,408.70",30-06-2019,1959,shipped,motorcycles,? 69.00,S24_2360,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10207,42,? 29.70,8,"? 1,247.40",09-12-2018,2207,shipped,classic cars,? 35.00,S24_2840,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10295,46,? 84.97,3,"? 3,908.62",10-09-2019,2040,shipped,vintage cars,? 88.00,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10414,60,? 101.79,5,"? 6,107.40",06-05-2020,1809,on hold,vintage cars,? 88.00,S24_3151,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10414,51,? 76.31,2,"? 3,891.81",06-05-2020,1931,on hold,vintage cars,? 83.00,S24_3816,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10207,28,? 106.45,3,"? 2,980.60",09-12-2018,2529,shipped,classic cars,? 118.00,S24_4048,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10264,47,? 83.27,1,"? 3,913.69",30-06-2019,2402,shipped,classic cars,? 80.00,S24_4620,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10207,49,? 80.90,14,"? 3,964.10",09-12-2018,2626,shipped,trucks and buses,? 96.00,S32_1268,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,medium
10264,20,? 32.59,4,? 651.80,30-06-2019,2476,shipped,motorcycles,? 40.00,S32_2206,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10207,27,? 60.06,9,"? 1,621.62",09-12-2018,2701,shipped,trucks and buses,? 54.00,S32_2509,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10207,45,? 56.55,2,"? 2,544.75",09-12-2018,2729,shipped,trains,? 62.00,S32_3207,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10264,34,? 97.97,7,"? 3,330.98",30-06-2019,2604,shipped,motorcycles,? 102.00,S32_4485,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10207,28,? 94.92,5,"? 2,657.76",09-12-2018,2855,shipped,trucks and buses,? 115.00,S50_1392,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,51003,USA,Franco,Valarie,small
10264,47,? 89.50,5,"? 4,206.50",30-06-2019,2708,shipped,motorcycles,? 81.00,S50_4713,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10295,26,? 75.34,4,"? 1,958.84",10-09-2019,2665,shipped,ships,? 66.00,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10414,37,? 71.34,6,"? 2,639.58",06-05-2020,2435,on hold,ships,? 66.00,S700_1138,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10414,34,? 103.93,13,"? 3,533.62",06-05-2020,2485,on hold,ships,? 86.00,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10295,44,? 58.55,2,"? 2,576.20",10-09-2019,2794,shipped,ships,? 72.00,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10414,31,? 75.89,4,"? 2,352.59",06-05-2020,2564,on hold,ships,? 72.00,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10295,34,? 102.17,5,"? 3,473.78",10-09-2019,2897,shipped,ships,? 100.00,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10414,28,? 108.18,7,"? 3,029.04",06-05-2020,2667,on hold,ships,? 100.00,S700_3505,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10414,27,? 90.37,8,"? 2,439.99",06-05-2020,2693,on hold,ships,? 99.00,S700_3962,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,small
10414,47,? 65.52,9,"? 3,079.44",06-05-2020,2772,on hold,ships,? 54.00,S72_3212,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,51003,USA,Yoshido,Juri,medium
10121,34,? 81.35,5,"? 2,765.90",07-05-2018,757,shipped,motorcycles,? 95.00,S10_1678,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10359,48,? 54.68,6,"? 2,624.64",15-12-2019,287,shipped,classic cars,? 136.00,S10_4757,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10359,42,? 113.44,8,"? 4,764.48",15-12-2019,364,shipped,classic cars,? 207.00,S12_1108,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10121,50,? 165.68,4,"? 8,284.00",07-05-2018,983,shipped,motorcycles,? 150.00,S12_2823,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,large
10359,49,? 62.09,5,"? 3,042.41",15-12-2019,489,shipped,classic cars,? 173.00,S12_3891,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10137,44,? 99.55,2,"? 4,380.20",10-07-2018,1195,shipped,classic cars,? 124.00,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10343,36,? 162.47,4,"? 5,848.92",24-11-2019,711,shipped,classic cars,? 124.00,S18_1589,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,33,? 127.73,11,"? 4,215.09",30-03-2020,612,shipped,planes,? 157.00,S18_1662,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,34,? 76.88,15,"? 2,613.92",30-03-2020,833,shipped,planes,? 84.00,S18_2581,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10137,37,? 117.48,3,"? 4,346.76",10-07-2018,1516,shipped,classic cars,? 132.00,S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10343,25,? 52.32,3,"? 1,308.00",24-11-2019,1032,shipped,classic cars,? 132.00,S18_2870,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,28,? 72.26,18,"? 2,023.28",30-03-2020,982,shipped,ships,? 86.00,S18_3029,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10137,31,? 165.30,4,"? 5,124.30",10-07-2018,1813,shipped,classic cars,? 141.00,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10343,44,? 84.88,2,"? 3,734.72",24-11-2019,1329,shipped,classic cars,? 141.00,S18_3685,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,45,? 106.93,17,"? 4,811.85",30-03-2020,1253,shipped,vintage cars,? 105.00,S18_3856,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10137,26,? 49.81,1,"? 1,295.06",10-07-2018,2133,shipped,classic cars,? 50.00,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10343,27,? 36.21,6,? 977.67,24-11-2019,1648,shipped,classic cars,? 50.00,S24_1628,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,43,? 129.12,16,"? 5,552.16",30-03-2020,1546,shipped,planes,? 109.00,S24_1785,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10121,32,? 76.88,2,"? 2,460.16",07-05-2018,2368,shipped,motorcycles,? 69.00,S24_2360,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,28,? 57.55,3,"? 1,611.40",30-03-2020,1771,shipped,planes,? 68.00,S24_2841,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,34,? 71.67,13,"? 2,436.78",30-03-2020,1918,shipped,vintage cars,? 65.00,S24_3420,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,41,? 68.24,2,"? 2,797.84",30-03-2020,2019,shipped,planes,? 68.00,S24_3949,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10359,22,? 118.32,7,"? 2,603.04",15-12-2019,2170,shipped,classic cars,? 118.00,S24_4048,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,45,? 78.25,14,"? 3,521.25",30-03-2020,2114,shipped,planes,? 72.00,S24_4278,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10343,30,? 103.29,1,"? 3,098.70",24-11-2019,2262,shipped,classic cars,? 80.00,S24_4620,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10343,29,? 128.04,5,"? 3,713.16",24-11-2019,2336,shipped,motorcycles,? 40.00,S32_2206,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10359,36,? 176.63,3,"? 6,358.68",15-12-2019,2343,shipped,trucks and buses,? 54.00,S32_2509,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10359,22,? 195.51,1,"? 4,301.22",15-12-2019,2370,shipped,trains,? 62.00,S32_3207,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,22,? 67.41,4,"? 1,483.02",30-03-2020,2316,shipped,vintage cars,? 68.00,S32_4289,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10121,25,? 86.74,3,"? 2,168.50",07-05-2018,3013,shipped,motorcycles,? 102.00,S32_4485,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,49,? 36.66,5,"? 1,796.34",30-03-2020,2366,shipped,vintage cars,? 43.00,S50_1341,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10359,46,? 106.45,2,"? 4,896.70",15-12-2019,2497,shipped,trucks and buses,? 115.00,S50_1392,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10359,25,? 64.93,4,"? 1,623.25",15-12-2019,2524,shipped,trains,? 58.00,S50_1514,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10121,44,? 74.85,1,"? 3,293.40",07-05-2018,3117,shipped,motorcycles,? 81.00,S50_4713,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,47,? 87.69,6,"? 4,121.43",30-03-2020,2496,shipped,planes,? 91.00,S700_1691,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,36,? 108.62,7,"? 3,910.32",30-03-2020,2546,shipped,ships,? 90.00,S700_2047,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,22,? 86.76,8,"? 1,908.72",30-03-2020,2573,shipped,planes,? 99.00,S700_2466,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,23,? 122.21,9,"? 2,810.83",30-03-2020,2651,shipped,planes,? 118.00,S700_2834,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,29,? 65.60,10,"? 1,902.40",30-03-2020,2676,shipped,planes,? 80.00,S700_3167,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10398,36,? 87.36,12,"? 3,144.96",30-03-2020,2755,shipped,planes,? 74.00,S700_4002,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,medium
10398,34,? 40.22,1,"? 1,367.48",30-03-2020,2781,shipped,planes,? 49.00,S72_1253,Reims Collectables,26.47.1555,59 rue de l'Abbaye,Reims,51100,France,Henriot,Paul,small
10285,36,? 113.88,6,"? 4,099.68",27-08-2019,292,shipped,motorcycles,? 95.00,S10_1678,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10228,29,? 222.87,2,"? 6,463.23",10-03-2019,484,shipped,classic cars,? 214.00,S10_1949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,medium
10285,47,? 137.97,9,"? 6,484.59",27-08-2019,342,shipped,motorcycles,? 118.00,S10_2016,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,27,? 201.41,8,"? 5,438.07",27-08-2019,366,shipped,motorcycles,? 193.00,S10_4698,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10305,38,? 175.81,13,"? 6,680.78",13-10-2019,372,shipped,classic cars,? 147.00,S10_4962,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,49,? 140.08,5,"? 6,863.92",27-08-2019,518,shipped,motorcycles,? 150.00,S12_2823,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10305,38,? 125.61,5,"? 4,773.18",13-10-2019,598,shipped,trucks and buses,? 118.00,S12_4473,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10228,32,? 105.00,1,"? 3,360.00",10-03-2019,861,shipped,trucks and buses,? 116.00,S18_1097,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,medium
10305,27,? 145.72,4,"? 3,934.44",13-10-2019,874,shipped,classic cars,? 163.00,S18_2238,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10305,36,? 133.78,8,"? 4,816.08",13-10-2019,921,shipped,trucks and buses,? 122.00,S18_2319,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10305,41,? 53.48,11,"? 2,192.68",13-10-2019,972,shipped,trucks and buses,? 60.00,S18_2432,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10285,20,? 49.06,10,? 981.20,27-08-2019,1065,shipped,motorcycles,? 60.00,S18_2625,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10228,24,? 104.35,3,"? 2,504.40",10-03-2019,1307,shipped,vintage cars,? 101.00,S18_2949,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,small
10228,45,? 63.71,5,"? 2,866.95",10-03-2019,1331,shipped,vintage cars,? 62.00,S18_2957,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,small
10228,31,? 102.63,4,"? 3,181.53",10-03-2019,1381,shipped,vintage cars,? 104.00,S18_3136,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,medium
10305,37,? 201.51,9,"? 7,455.87",13-10-2019,1236,shipped,classic cars,? 169.00,S18_3232,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,large
10249,46,? 121.75,5,"? 5,600.50",08-05-2019,1568,shipped,vintage cars,? 105.00,S18_3856,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,medium
10305,22,? 99.29,14,"? 2,184.38",13-10-2019,1515,shipped,trucks and buses,? 121.00,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10305,45,? 61.85,2,"? 2,783.25",13-10-2019,1636,shipped,classic cars,? 57.00,S24_1444,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10285,34,? 109.32,7,"? 3,716.88",27-08-2019,1707,shipped,motorcycles,? 112.00,S24_1578,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,39,? 70.08,11,"? 2,733.12",27-08-2019,1803,shipped,motorcycles,? 76.00,S24_2000,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10305,24,? 132.90,10,"? 3,189.60",13-10-2019,1833,shipped,trucks and buses,? 127.00,S24_2300,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,38,? 59.56,3,"? 2,263.28",27-08-2019,1903,shipped,motorcycles,? 69.00,S24_2360,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10305,48,? 31.47,6,"? 1,510.56",13-10-2019,1907,shipped,classic cars,? 35.00,S24_2840,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10249,20,? 67.82,1,"? 1,356.40",08-05-2019,2086,shipped,planes,? 68.00,S24_2841,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,small
10249,25,? 69.70,2,"? 1,742.50",08-05-2019,2232,shipped,vintage cars,? 65.00,S24_3420,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,small
10305,36,? 128.93,1,"? 4,641.48",13-10-2019,2228,shipped,classic cars,? 118.00,S24_4048,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10228,33,? 103.23,6,"? 3,406.59",10-03-2019,2465,shipped,vintage cars,? 97.00,S24_4258,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,medium
10305,28,? 112.68,12,"? 3,155.04",13-10-2019,2326,shipped,trucks and buses,? 96.00,S32_1268,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,37,? 98.89,12,"? 3,658.93",27-08-2019,2395,shipped,motorcycles,? 99.00,S32_1374,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,37,? 41.03,1,"? 1,518.11",27-08-2019,2420,shipped,motorcycles,? 40.00,S32_2206,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10305,40,? 57.90,7,"? 2,316.00",13-10-2019,2401,shipped,trucks and buses,? 54.00,S32_2509,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10285,26,? 100.01,4,"? 2,600.26",27-08-2019,2548,shipped,motorcycles,? 102.00,S32_4485,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,small
10305,42,? 109.96,3,"? 4,618.32",13-10-2019,2555,shipped,trucks and buses,? 115.00,S50_1392,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10285,39,? 78.92,2,"? 3,077.88",27-08-2019,2652,shipped,motorcycles,? 81.00,S50_4713,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10249,40,? 95.95,4,"? 3,838.00",08-05-2019,2860,shipped,ships,? 90.00,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,medium
10285,45,? 119.84,13,"? 5,392.80",27-08-2019,2857,shipped,planes,? 118.00,S700_2834,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,51247,USA,Hernandez,Marta,medium
10249,32,? 57.61,3,"? 1,843.52",08-05-2019,3095,shipped,planes,? 49.00,S72_1253,Cambridge Collectables Co.,6175555555,4658 Baden Av.,Cambridge,51247,USA,Tseng,Kyung,small
10369,41,? 110.12,2,"? 4,514.92",20-01-2020,179,shipped,classic cars,? 214.00,S10_1949,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,medium
10147,48,? 192.62,7,"? 9,245.76",05-09-2018,788,shipped,classic cars,? 194.00,S12_1099,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,large
10276,50,? 192.62,3,"? 9,631.00",02-08-2019,467,shipped,classic cars,? 194.00,S12_1099,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,large
10276,43,? 120.50,14,"? 5,181.50",02-08-2019,542,shipped,motorcycles,? 150.00,S12_2823,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,medium
10147,31,? 112.74,5,"? 3,494.94",05-09-2018,913,shipped,classic cars,? 117.00,S12_3380,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,medium
10276,47,? 116.27,1,"? 5,464.69",02-08-2019,592,shipped,classic cars,? 117.00,S12_3380,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,medium
10147,21,? 63.84,8,"? 1,340.64",05-09-2018,963,shipped,classic cars,? 79.00,S12_3990,Collectables For Less Inc.,6175558555,7825 Douglas Av.,Brickhaven,58339,USA,Nelson,Allen,small
10276,38,? 83.79,4,"? 3,184.02",02-08-2019,642,shipped,classic cars,? 79.00,S12_3990,Online Mini Collectables,6175557555,7635 Spinnaker Dr.,Brickhaven,58339,USA,Barajas,Miguel,medium
